Aprenda com os erros dos outros. Você não consegue viver tempo suficiente para cometer todos por si mesmo.; (Eleanor Roosevelt)
É bom ter dinheiro e as coisas que o dinheiro pode comprar, mas é bom, também, verificar de vez em quando e se certificar que você não perdeu as coisas que o dinheiro não pode comprar.; (George Horace Lorimer)
A verdade reside em todo coração humano, e cada um deve procurar por ela lá, e ser guiado pela verdade assim que a veja. Mas ninguém tem o direito de forçar os outros a agirem de acordo com sua própria visão da verdade.; (Mahatma Gandhi)
Pros erros há perdão; pros fracassos, chance; pros amores impossíveis, tempo... Não deixe que a saudade sufoque, que a rotina acomode, que o medo impeça de tentar.; (Luiz Fernando Veríssimo)
Saber encontrar a alegria na alegria dos outros, é o segredo da felicidade.; (Georges Bernanos)
A alegria não está nas coisas, está em nós.; (Johann Goethe)
Na plenitude da felicidade, cada dia é uma vida inteira.; (Johann Goethe)
A felicidade é um problema individual. Aqui, nenhum conselho é válido. Cada um deve procurar, por si, tornar-se feliz.; (Sigmund Freud)
Felicidade! É inútil buscá-la em qualquer outro lugar que não seja no calor das relações humanas... Só um bom amigo pode levar-nos pela mão e nos libertar.; (Antoine de Saint-Exupéry)
Sofremos demasiado pelo pouco que nos falta e alegramo-nos pouco pelo muito que temos; (Shakspeare)
Dizem que o talento cria suas próprias oportunidades. Mas às vezes parece que a vontade intensa cria não apenas suas próprias oportunidades, mas seus próprios talentos.; (Eric Hoffer)
Poucos são aqueles que vêem com seus próprios olhos e sentem com seus próprios corações.; (Albert Einstein)
Em um coração cheio há espaço para tudo, e em um coração vazio não há espaço para nada.; (Antonio Porchia)
Grande parte dos maiores males que o homem tem infligido sobre o homem surgiu de pessoas que se sentiam absolutamente certas sobre algo que, na realidade, era falso.; (Bertrand Russell )
Os mais fortes de todos os guerreiros são estes dois — Tempo e Paciência.; (Leon Tolstoi)
Não julgue, e você nunca estará errado.; (Jean Jacques Rousseau)
Obstáculos são aquelas coisas assustadoras que você vê quando desvia seus olhos de sua meta.; (Henry Ford)
Grandes mentes falam de idéias; mentes medianas falam de eventos; mentes pequenas falam de pessoas.; (Eleanor Roosevelt)
Não caminhe atrás de mim; eu posso não liderar. Não caminhe na minha frente; eu posso não seguir. Simplesmente caminhe a meu lado e seja meu amigo.; (Albert Camus)
A idade não te protege do amor. Mas o amor, de certa forma, te protege da idade.; (Jeanne Moreau)
Um tapinha nas costas, apesar de ser apenas algumas vértebras de distância de um chute no traseiro, está kilômetros adiante em resultados.; (Bennet Cerf)
Ame a todos, confie em poucos. Não seja injusto com ninguém.; (William Shakespeare)
Primeiro fazemos nossos hábitos, e então nossos hábitos nos fazem.; (John Dryden)
Honestidade é o primeiro capítulo do livro da sabedoria.; (Thomas Jefferson)
Ando devagar, mas nunca ando para trás.; (Abraham Lincoln)
Quer você acredite que consiga fazer uma coisa ou não, você está certo.; (Henry Ford)
É melhor conhecer algumas das questões do que todas as respostas.; (James Thurber)
Se a tempestade vem, os pássaros inferiores se refugiam, a águia permanece solitária no céu!; (Lord Edward Bulwer Lytton)
Para alcançar conhecimento, adicione coisas todo dia. Para alcançar sabedoria, elimine coisas todo dia.; (Lao Tzu)
Não imponha limites a si mesmo. Muitas pessoas se limitam naquilo que elas pensam que conseguem fazer. Você pode ir tão longe quanto sua mente deixar. O que você acredita, você pode realizar!; (Mary Kay Ash)
Escalar colinas difíceis requer um ritmo lento no início.; (William Shakespeare)
Ser profundamente amado por alguém nos dá força. Amar alguém profundamente nos dá coragem!; (Lao-Tsé)
A melhor maneira de ser feliz é contribuir para a felicidade dos outros.; (Confúcio)
Uma vida gasta cometendo erros não é apenas mais honrosa, mas mais útil que uma vida não fazendo nada.; (George Bernard Shaw)
Nós não conhecemos o verdadeiro valor de nossos momentos até que eles se submetam ao teste da memória.; (Georges Duhamel)
É o cúmulo do absurdo semear pouco e somente ervas daninhas na primeira metade da vida e esperar colher uma colheita valiosa na segunda metade.; (Percy H. Johnston)
O sucesso tem feito o fracasso de muitos homens.; (Cindy Adams)
Todo problema contém a semente de sua própria solução.; (Norman Peal)
As pessoas realmente se tornam completamente extraordinárias quando elas começam a pensar que elas conseguem fazer coisas. Quando elas acreditam em si mesmas, elas adquirem o primeiro segredo do sucesso.; (Norman Vincent Peale)
Não destrua jamais a confiança... ela é a engrenagem que faz tudo mais funcionar.; (Walter Grando)
O insucesso é apenas uma oportunidade para recomeçar de novo com mais inteligência.; (Henry Ford)
Sonhos de riquezas, sem trabalho, desfazem-se rapidamente como o orvalho ao primeiro raio de sol. O sonho, aliado ao trabalho, é uma locomotiva que o leva à estação do sucesso. Portanto, ao sonhar construir um castelo, procure antes conhecer uma marreta!; (Inácio Dantas)
Não há prazer mais sentido, nem mais bem ganho, que o proveniente do bem que fazemos a nossos semelhantes.; (Carlos Bernardo González Pecotche (Raumsol))
Coragem é a capacidade de agir apropriadamente mesmo quando morrendo de medo.; (General Omar Bradley)
Fecho meus olhos para ver.; (Paul Gauguin)
Você não viveu um dia perfeito a menos que você tenha feito algo bom por alguém que nunca será capaz de te retribuir.; (Ruth Smeltzer)
A raiva te torna menor, enquanto o perdão te força a crescer além do que você era.; (Cherie Carter-Scott)
O melhor modo de se animar é tentar animar uma outra pessoa.; (Mark Twain)
O que vale não é o quanto se vive; mas como se vive.; (Martin Luther King)
A palavra é metade de quem a pronuncia e metade de quem a ouve.; (Michel Montaigne)
Não podemos nos tornar aquilo que precisamos ser enquanto permanecermos o que somos.; (Oprah Winfrey)
O homem que não lê bons livros não leva vantagem alguma sobre o homem que não consegue lê-los.; (Mark Twain)
Deus nos dá o talento, e o trabalho transforma o talento em genialidade.; (Anna Pavlova)
A única maneira de tornar um homem confiável é confiar nele; e o modo mais seguro de torná-lo não-confiável é desconfiar dele e mostrar a sua desconfiança.; (Henry Lewis Stimson)
O homem que remove uma montanha começa carregando as pedras pequenas.; (William Faulkner)
Para ter um negócio de sucesso, alguém, algum dia, teve que tomar uma atitude de coragem.; (Peter Drucker)
Nunca reaja emocionalmente às críticas. Analise a si mesmo para determinar se elas são justificadas. Se forem, corrija-se. Caso contrário, continue vivendo normalmente.; (Norman Vincent Peale)
Muitos dos fracassos da vida são de pessoas que não perceberam o quão perto elas estavam do êxito quando elas desistiram.; (Thomas A. Edison)
A coisa que é realmente difícil, e realmente incrível, é desistir de ser perfeito e começar o trabalho de se tornar si próprio.; (Anna Quindlen)
Devíamos ser ensinados a não esperar por inspiração para começar algo. Ação sempre gera inspiração. Inspiração raramente gera ação.; (Frank Tibolt)
O professor sábio sabe que cinqüenta e cinco minutos de trabalho mais cinco minutos de risada valem o dobro do que sessenta minutos de trabalho invariável.; (Gilbert Highet)
A melhor maneira de ter uma boa idéia é ter várias idéias.; (Linus Pauling)
Cuidado com o ambiente que você escolhe pois ele moldará você; cuidado com os amigos que você escolhe pois você ficará como eles.; (W. Clement Stone)
Quando um amigo está em uma situação difícil, não o aborreça perguntando se há algo que você possa fazer. Pense em algo apropriado e faça.; (Edgar Watson Howe)
Todos que tomam banho já tiveram uma idéia. A pessoa que sai do banho, se seca, e faz alguma coisa em relação à idéia é a que faz a diferença.; (Nolan Bushnell - Fundador da Atari)
Você consegue saber se um homem é inteligente pelas suas respostas. Você consegue saber se um homem é sábio pelas suas perguntas.; (Naguib Mahfouz)
O que vemos depende principalmente do que procuramos.; (Sir John Lubbock)
Muitos pensam que a felicidade somente será possível depois de alcançar algo, mas a verdade é que deixar para ser feliz amanhã é uma forma de ser infeliz.; (Roberto Shinyashiki)
Às vezes é melhor ficar calado e deixar que os outros pensem que você é um idiota, do que abrir a boca e acabar com a dúvida.; (Abraham Lincoln)
Quando não se sabe para onde se vai, nunca se vai muito longe.; (Goethe)
Um homem que nunca muda de opinião, em vez de demonstrar a qualidade da sua opinião demonstra a pouca qualidade da sua mente.; (Marcel Achard)
Não há maior prova de ignorância do que acreditar que o inexplicável é impossível.; (S. Bilard)
Aprendemos que é possível ser feliz simplesmente pelo fato de estarmos vivendo.; (Wilheim Schürmann)
Todo homem tem suas loucuras — e frequentemente elas são as coisas mais interessantes que ele tem.; (Josh Billings)
Ninguém pode te fazer sentir inferior sem o seu consentimento.; (Eleanor Roosevelt)
Na realidade, talvez não exista nenhuma de nossas paixões naturais tão difícil de subjugar como o orgulho. Disfarce-o, lute com ele, derrube-o, sufoque-o, humilhe-o tanto quanto desejar, e ele ainda está vivo, e aparecerá de vez em quando e se mostrará.; (Benjamin Franklin)
Cem frases que resumissem a sabedoria universal tornariam dispensáveis os livros.; (Carlos Drummond de Andrade)
Ser feliz sem motivo é a mais autêntica forma de felicidade.; (Carlos Drummond de Andrade)
O otimista erra tanto quanto o pessimista, mas não sofre por antecipação.; (Fernando Sabino)
No fim tudo dá certo, se nao deu certo é porque ainda nao chegou ao fim.; (Fernando Sabino)
Não faça da sua vida um rascunho. Você poderá não ter tempo de passá-la a limpo.; (Mário Quintana)
Somos duplamente prisioneiros: de nós mesmos e do tempo em que vivemos.; (Manuel Bandeira)
Em momentos de crise, só a imaginação é mais importante que o conhecimento.; (Albert Einstein)
Poucas coisas ajudam mais um indivíduo do que colocar responsabilidade sobre seus ombros e deixá-lo saber que você confia nele.; (Booker T. Washington)
Algumas pessoas estão fazendo uma preparação tão minuciosa para os dias de chuva que eles não estão aproveitando o brilho do sol de hoje.; (William Feather)
As únicas pessoas que nunca fracassam são as que nunca tentam.; (Ilka Chase)
A vida é a arte de extrair conclusões suficientes de premissas insuficientes.; (Samuel Butler)
Raros são os homens dotados de bastante caráter para se regozijarem com os sucessos de um amigo sem uma sombra de inveja.; (Ésquilo)
A única pergunta idiota é a que você não faz.; (Paul MacCready)
O significado das coisas não está nas coisas em si, mas sim em nossa atitude com relação a elas.; (Antoine de Saint-Exupéry)
O sentido da vida consiste no seguinte: em que não há sentido algum em dizer que a vida não tem sentido.; (Niels Bohr)
O mais feliz dos felizes é aquele que faz os outros felizes.; (Alexandre Dumas)
Você nunca sabe que resultados virão da sua ação. Mas se você não fizer nada, não existirão resultados.; (Mahatma Gandhi)
Amar não é olhar um para o outro, é olhar juntos na mesma direção.; (Antoine de Saint-Exupéry)
Prefiro gostar dos seres humanos do que amar a humanidade.; (Wislawa Szymborska)
Para que resulte o possível deve ser tentado o impossível.; (Herman Hesse)
A bondade consiste em estimar e amar os outros para além do que eles merecem.; (Joseph Joubert)
Quem não compreende um olhar tampouco entenderá uma longa explicação.; (Mario Quintana)
Não há ninguém, mesmo sem cultura, que não se torne poeta quando o Amor toma conta dele.; (Platão)
Só jogue no rio o que o peixe pode comer.; (Ziraldo)
Egoísmo não é viver à nossa maneira, mas desejar que os outros vivam como nós queremos.; (Oscar Wilde)
Um gênio é uma pessoa de talento que faz toda a lição de casa.; (Thomas Edson)
Eu amo, não só pelo que você é, mas pelo que eu sou quando estou a seu lado.; (Roy Croft)
A verdadeira amizade é como a saúde perfeita; seu valor raramente é reconhecido até que seja perdida.; (Charles Caleb Colton)
Não há nada melhor que o encorajamento de um bom amigo.; (Katharine Butler Hathaway)
Em seu coração, você sabe o que é certo.; (Leon Tolstoi)
O verdadeiro amigo é aquele que vem quando o resto do mundo está indo embora.; (Walter Winchell)
Uma pessoa amiga é aquela que nos dá o espaço e a liberdade de ser.; (Debbie Alicen)
O futuro pertence àqueles que acreditam na beleza de seus sonhos.; (Eleanor Roosevelt)
Lutar pelo amor é bom, mas alcançá-lo sem luta é melhor.; (William Shakespeare)
Talvez as melhores amizades sejam aquelas em que haja muita discussão, muita disputa e mesmo assim muito afeto.; (George Eliot)
Seja a mudança que você quer ver no mundo.; (Mahatma Ghandi)
Purifica o teu coração antes de permitires que o amor entre nele, pois até o mel mais doce azeda num recipiente sujo.; (Pitagoras)
Namorar é fazer pactos com a felicidade, ainda que rápida, escondida, fugida ou impossível de durar.; (Carlos Drummond de Andrade)
Não poderás ajudar aos homens de maneira permanente se fizeres por eles aquilo que eles podem e devem fazer por si próprios.; (Abraham Lincoln)
Aquilo que se faz por amor está sempre além do bem e do mal.; (Friedrich Nietzsche)
Há sempre alguma loucura no amor. Mas há sempre um pouco de razão na loucura.; (Friedrich Nietzsche)
A distância faz ao amor aquilo que o vento faz ao fogo: apaga o pequeno, inflama o grande.; (Roger Bussy-Rabutin)
O casamento é como uma longa viagem em um pequeno barco a remo: se um passageiro começar a balançar o barco, o outro terá que estabilizá-lo; caso contrário, os dois afundarão juntos.; (David Reuben)
Aprendi que não posso exigir o amor de ninguém... Posso apenas dar boas razões para que gostem de mim... E ter paciência para que a vida faça o resto...; (William Shakespeare)
A melhor maneira de tornar as crianças boas, é torná-las felizes.; (Oscar Wilde)
Pessoas que são boas em arranjar desculpas raramente são boas em qualquer outra coisa.; (Benjamin Franklin)
De todas as coisas boas, bom mesmo é ser amado e melhor ainda, é quando se ama quem está te amando.; (Bentolila)
Amar é encontrar na felicidade de outrem a própria felicidade.; (Gottfried Leibnitz)
Amar não é aceitar tudo. Aliás: onde tudo é aceito, desconfio que há falta de amor.; (Vladimir Maiakovski)
As pessoas entram em nossa vida por acaso, mas não é por acaso que elas permanecem.; (Lilian Tonet)
Uma ameaça não pode causar nenhum mal se não for aceita.; (Paulo Coelho)
Os homens prudentes, pelos casos passados e pelos presentes, julgam os que estão para vir.; (Miguel De Cervantes)
Aprendi que amigos a gente ganha mostrando quem somos.; (Herman Melville)
Aquilo que nos agrada em nossos amigos é a atenção que eles nos dedicam.; (Tristan Bernard)
Poucos vêem o que somos, mas todos vêem o que aparentamos.; (Maquiavel)
A alegria de fazer o bem é a única felicidade verdadeira.; (Léon Tolstoi)
Você vive hoje uma vida que gostaria de viver por toda a eternidade?; (Friedrich Nietzsche)
A vida é uma peça de teatro que não permite ensaios. Por isso, cante, chore, dance, ria e viva intensamente, antes que a cortina se feche e a peça termine sem aplausos.; (Charles Chaplin)
Saber, e não fazer, ainda não é saber.; (Lao Tsé)
Eles podem esquecer o que você disse, mas eles nunca esquecerão como você os fez sentir.; (Carl W. Buechner)
Você ganha força, coragem e confiança através de cada experiência em que você realmente para e encara o medo de frente.; (Eleanor Roosevelt)
Raramente você tem uma segunda chance de causar uma boa impressão.; (Robert Wong)
Nada é mais perigoso do que um amigo ignorante; é preferível um inimigo sábio.; (Jean De La Fontaine)
Uma vez que você tenha experimentado voar, você andará pela terra com seus olhos voltados para céu, pois lá você esteve e para lá você desejará voltar.; (Leonardo da Vinci)
Contratempos são como facas, que nos servem ou nos cortam, conforme as pegamos pelo cabo ou pela lâmina.; (James Russell Lowell)
Pessoas vivendo intensamente não têm medo da morte.; (Anais Nin)
Ninguém comete erro maior do que não fazer  nada porque só pode fazer um pouco.; (Edmund Burke)
A vitória é mais doce quando você conheceu a derrota.; (Malcolm Forbes)
E aqueles que foram vistos dançando foram julgados insanos por aqueles que não podiam escutar a música.; (Friedrich Nietzsche)
Se o dinheiro não é seu servo, ele será o seu mestre.; (Francis Bacon)
Sou um só, mas ainda assim sou um. Não posso fazer tudo, mas posso fazer alguma coisa. Por não poder fazer tudo, não me recusarei a fazer o pouco que posso. O que eu faço é uma gota no meio de um oceano, mas sem ela o oceano será menor.; (Max Gehringer)
Só existe opção quando se tem informação. Ninguém pode dizer que é livre para tomar o sorvete que quiser se conhece apenas o sabor limão.; (Gilberto Dimmenstein)
É necessário favorecer nas crianças as manifestações tutelares de seu espírito, evitando tudo quanto possa anular seu inestimável auxílio. Para tanto, não se devem plasmar em sua mente pensamentos, idéias ou palavras que as inibam ou restrinjam sua liberdade de pensar.; (Carlos Bernardo González Pecotche (Raumsol))
O aplauso é o estímulo das mentes nobres, e o fim e meta das mentes fracas.; (harles Caleb Colton)
Se as pessoas soubessem o quão duramente eu trabalhei para obter a minha habilidade, ela não pareceria tão maravilhosa depois de tudo.; (Michelangelo)
Ser desafiado na vida é inevitável. Ser derrotado é opcional.; (Roger Crawford)
Felicidade é a certeza de que a nossa vida não está se passando inutilmente.; (Érico Veríssimo)
A força não provém da capacidade física, e sim de uma vontade indomável.; (Mahatma Gandhi)
Ainda que os teus passos pareçam inúteis, vai abrindo caminhos, como a água que desce cantando da montanha. Outros te seguirão.; (Saint-Exupéry)
Aquele que não consegue perdoar quebra a ponte sobre a qual ele mesmo deve passar.; (George Herbert)
A ação nem sempre traz felicidade, mas não há felicidade sem ação.; (Benjamin Disraeli)
A águia voa sozinha, os corvos voam em bando, o tolo tem necessidade de companhia, e o sábio necessidade de solidão.; (Friedrich Rückert)
A alegria não está nas coisas: está em nós.; (Goethe)
A amizade não consiste em apoiar os amigos quando eles têm razão, mas quando erram.; (Malraux)
O conhecimento é um tesouro, mas a prática é a chave para obtê-lo.; (Thomas Fuller)
Você é o único problema que você sempre terá e você é a única solução.; (Bob Proctor)
A melhor prova de amor é a confiança.; (Joyce Brothers)
A diferença do amor e do ódio é que por ódio você mata... por amor você morre!; (Saída de Mestre)
Deus, para a felicidade do homem, inventou a fé e o amor. O Diabo, invejoso, fez o homem confundir fé com religião e amor com casamento.; (Machado de Assis)
A pessoa certa é a que está ao seu lado nos momentos incertos.; (Pablo Neruda)
Se pensa que eu te amo, se pensa que eu choro por você, se pensa que eu te quero e não vivo sem você, pensou certo.; (Autor Desconhecido)
Odeio quem me rouba a solidão sem em troca me oferecer verdadeira companhia.; (NIETZSCHE)
Quando te amei, amei para esquecer alguém, agora pra te esquecer não consigo amar ninguém.; (Autor Desconhecido)
Que o sussurrar do vento te leve um beijo carinhoso e eterno; e me deixe em seus pensamentos para que a distância não apague em ti minha existência.; (Autor Desconhecido)
Há vários motivos para não amar uma pessoa, e um só para amá-la, este sempre prevalece...; (Autor Desconhecido)
Querendo ser frio, me derreto apenas de roçar tua pele.; (Autor Desconhecido)
Não trocaria um minuto de ontem contigo por cem anos de vida sem ti.; (Autor Desconhecido)
Amar não é só olhar nos olhos e dizer 'Eu Te Amo', e sim fixar os olhares em uma mesma direção em busca de um novo horizonte.; (Autor Desconhecido)
Se eu fosse um anjo da guarda, viveria para te guardar, mas como sou humano, vivo para te amar.; Romeu Tiba; Lembrar é fácil pra quem tem memória, esquecer é difícil pra que tem coração.; Jonathas Hardy; Palavras são perdidas, promessas são esquecidas, papéis e cartas apodrecem, mas o verdadeiro amor é o que permanece...; Jonathas Hardy; Amar é ter o céu e querer apenas uma estrela; amar é ter o oceano e querer apenas uma gota; amar é ter o universo e querer apenas uma pessoa. ; Jonathas Hardy; Quando era criança aprendi o ABC. Agora que cresci aprendi a amar você.; (Autor Desconhecido)
Hoje eu te amo mais que ontem e menos que amanhã.; (Autor Desconhecido)
Amar não mata ninguém, o que mata mesmo é ver seu amor nos braços de um outro alguém.; Aline Perucci; Posso morrer por amor... Mas prefiro viver para te amar!; Marcos Barros; Na vida existem erros e verdades, dizer que te amo pode ter sido meu maior erro, mas foi minha maior verdade.; (Autor Desconhecido)
Se a tua vida depender do meu amor viveras alem da vida, pois te amo alem do amor; (Autor Desconhecido)
Eu quero seqüestrar seu coração, fazer seu pensamento de refém, e ainda pedir um beijo como resgate.; (Autor Desconhecido)
Quando sentires a minha falta olhe para o céu a estrela mais brilhante, lá estarei eu apenas para te dizer boa noite, e se no futuro eu não for seu presente lembre-se que fui parte do seu passado.; (Autor Desconhecido)
As mais lindas frases de amor são ditas no silêncio de um olhar.; (Autor Desconhecido)
Amor é fogo que arde sem se ver. É ferida que dói e não se sente.; (Autor Desconhecido)
As feridas do amor só se cicatrizam com o encontro de outro amor.; (Autor Desconhecido)
Nada é pequeno no Amor. Aqueles que esperam por grandes ocasiões para demonstrar a sua ternura não sabem amar.; (Autor Desconhecido)
O jogo da conquista tem muitos truques e só um desafio: vencer o medo de demonstrar amor.; (Autor Desconhecido)
O dia mais importante não é o dia em que conhecemos uma pessoa e sim quando ela passa a existir dentro de nós.; (Autor Desconhecido)
O homem não morre quando deixa de existir, mas quando deixa de amar.; (Autor Desconhecido)
Meu amor, quando digo que te amo profundamente... estou descrevendo apenas superficialmente tudo o que sinto.; (Autor Desconhecido)
Eu queria ser poeta, mas poeta eu não posso ser, porque poeta pensa muito e eu só penso em você.; (Autor Desconhecido)
Se o amor que sinto por você for um sonho... quero dormir para sempre!; (Autor Desconhecido)
Quando te conheci, houve um lugar, um tempo e um sentimento. O tempo ficou marcado. O lugar será sempre lembrado. E o sentimento, jamais terá terminado!; (Autor Desconhecido)
Nada existe de mais lindo... nada é mais encantador... do que os teus lábios sorrindo depois de um beijo de amor.; (Autor Desconhecido)
Amo a liberdade, por isso deixo livre tudo que tenho... Se voltar é porque conquistei, se não, é porque nunca possuí!; (Autor Desconhecido)
Um momento não é tudo... Mas você é tudo em um só momento.; (Autor Desconhecido)
Não sei se dentro de você existe um pouco de mim, mas dentro de mim existe muito de você.; (Autor Desconhecido)
A beleza das pessoas está na capacidade de amar e encontrar no próximo a continuidade de seu ser.; (Autor Desconhecido)
Os que não se submetem às picadas das abelhas, não podem também desfrutar dos favos de mel.; (Provérbio Japonês)
Nenhum caminho de flores conduz à glória.; (Jean de la Fontaine)
Para que os galhos das árvores cheguem ao topo dos céus, primeiro suas raizes devem chegar ao inferno.; (Provérbio Medieval)
Não revele aos amigos os seus segredos, porque você não sabe se algum dia ele se tornará seu inimigo. Não cause ao seu inimigo todo o mal que lhe possa fazer, porque você não sabe se ele se tornará um dia seu amigo.; (Autor Desconhecido)
Miramos acima do alvo para atingir o alvo.; (Ralph Waldo Emerson)
Dominar-se a si próprio é uma vitória maior do que vencer a milhares em uma batalha.; (Sakyamuni)
Quem deseja viver, prepara-se para o combate, e quem não estiver disposto a isso, neste mundo de lutas eternas, não merece a vida.; (Autor Desconhecido)
Nunca odeie seus inimigos, isso afeta seu julgamento.; (O Poderoso Chefão)
Lutar não é bom, mas se você tiver que lutar, vença.; (Karate Kid)
Ou se morre como herói, ou vive-se o bastante para se tornar o vilão.; (Batman - O Cavaleiro das Trevas)
Se você não tem força para matar um urso, use a força do urso pra matá-lo.; (Desbravadores)
Não tente se tornar um homem de sucesso, mas sim, tente se tornar um homem de valor.; (Albert Einstein)
O fundo de uma agulha é bastante espaçoso para dois enamorados; mas o mundo inteiro é pequeno para dois inimigos.; (Solomon Ibn Gabirol)
Os sábios não dizem o que sabem, os tolos não sabem o que dizem.; (Autor Desconhecido)
Aquele que não consegue perdoar quebra a ponte sobre a qual ele mesmo deve passar.; (George Herbert)
A guerra, a princípio, é a esperança de que a gente vai se dar bem; em seguida, é a expectativa de que o outro vai se ferrar; depois, a satisfação de ver que o outro não se deu bem; e finalmente, a surpresa de ver que todo mundo se ferrou.; (Karl Kraus)
O que mais preocupa não é nem o grito dos violentos, dos corruptos, dos desonestos, dos sem-caráter, dos sem-ética. O que mais preocupa é o silêncio dos bons.; (LUTHER KING)
Aquele que luta com monstros deve acautelar-se; para não tornar-se também um monstro. Quando se olha muito tempo para um abismo, o abismo olha para você.; (FRIEDCH WILHELM NIETZSCHE)
O inimigo mais perigoso que você poderá encontrar será sempre você mesmo.; (Nietzsche)
Apenas quando se aprende a ouvir o coração das pessoas, seus sentimentos mudos, os medos não confessados e as queixas silenciosas, um líder pode inspirar confiança.; (PARÁBOLA CHINESA)
Não existirão líderes, se não existirem seguidores.; (Malcolm Stevenson Forbes)
A liderança é a arte de conseguir que um outro faça alguma coisa que você quer feita porque ele quer fazê-la.; (Dwight D. Eisenhower)
Assim que todo mundo concorda com uma idéia, um líder deve começar a trabalhar na próxima.; (Roger Enrico)
A liderança é uma poderosa combinação de estratégia e caráter. Mas se tiver de passar sem um, que seja estratégia.; (Gen. Norman Schwarzkopf)
Um dos testes de liderança é a habilidade de reconhecer um problema antes que ele se torne uma emergência.; (Arnold Glasgow)
Nenhuma quantidade de estudo ou conhecimento fará de um homem um líder, a menos que ele tenha as qualidades naturais de um.; (Archibald Wavell)
O teste decisivo de um líder é que ele deixa por trás dele em outros homens a convicção e a vontade de continuar.; (Walter Lippmann)
A diferença entre um chefe e um líder: um chefe diz, 'Vá!' - um líder diz, 'Vamos!'; (E. M. Kelly)
A primeira responsabilidade de um líder é definir a realidade. A última é dizer obrigado. No meio, o líder é um servo.; (Max De Pree)
O consenso é a negação da liderança.; (Margaret Thatcher)
A genuína essência da liderança é que você tem que ter uma visão.; (Theodore Hesburgh)
Nos termos mais simples, um líder é aquele que sabe onde ele quer ir, e levanta, e vai.; (John Erksine)
Para ser um líder, você tem que fazer as pessoas quererem te seguir, e ninguém quer seguir alguém que não sabe onde está indo.; (Joe Namath)
Grandes líderes mudam de estilo para levantar a auto-estima de suas equipes. Se as pessoas acreditam nelas mesmas, é impressionante o que elas conseguer realizar.; (Sam Walton)
A honestidade no local de trabalho não pode ser regulada. Ela deve ser encorajada pelos líderes, e eles próprios, honestos e dispostos a admitir seus erros.; (Carol Hymowitz)
A qualidade mais importante em um líder é aquela de ser reconhecido como tal. Todos os líderes cuja aptidão é questionada são claramente desprovidos de força.; (André Maurois)
Lidere, siga... ou saia do caminho.; (Ted Turner)
Um exército de ovelhas liderado por um leão derrotaria um exército de leões liderado por uma ovelha.; (Provérbio Árabe)
A maior habilidade de um líder é desenvolver habilidades extraordinárias em pessoas comuns.; Abraham Lincoln; Um líder é um vendedor de esperança.; Napoleão Bonaparte; Se uma pessoa te enganar ela merece uma surra, se esta mesma pessoa voltar a te enganar quem merece a surra é você.; (Provérbio chinês)
Há mais pessoas que desistem do que pessoas que fracassam.; (Henry Ford)
Todos os dias arrumamos os cabelos: por que não o coração?; (Autor Desconhecido)
Qualquer coisa que você faça será insignificante, mas é muito importante que você faça.; (Mahatma Gandhi)
A melhor maneira de prever o futuro é criá-lo.; (Peter Drucker)
A pessoa certa é a que está ao seu lado nos momentos incertos.; (Pablo Neruda)
Sejamos bons e depois seremos felizes. Ninguém recebe o prêmio sem primeiro fazer por isso.; (Jean-Jacques Rousseau)
Podemos nos defender de um ataque, mas somos indefesos a um elogio.; (Freud)
A pessoa que se diz ser humilde, se era, deixou de ser.; (Jô Soares)
O caráter pode se manifestar nos grandes momentos, mas ele é formado nos pequenos.; (Phillips Brooks)
O segredo não está no que você diz, mas na maneira como você diz.; (Paulo Coelho)
É possível descobrir mais sobre uma pessoa numa hora de brincadeira do que num ano de conversa...; (Platão)
Só sei que nada sei, e o fato de saber isso, me coloca em vantagem sobre aqueles que acham que sabem alguma coisa.; (Socrates)
Nossa maior fraqueza está em desistir. O caminho mais seguro para o sucesso é sempre tentar apenas uma vez mais.; (Thomas Edison)
Pessoas de caráter fazem a coisa certa, não porque elas acham que irão mudar o mundo, mas porque elas se recusam a ser mudadas pelo mundo.; (Michael Josephson)
Não te contentes em admirar as pessoas bondosas. Imite-as.; (Sócrates)
Vencer não é nada, se não se teve muito trabalho; fracassar não é nada se se fez o melhor possível.; (Nadia Boulanger)
Eu não posso ensinar nada a ninguém, eu só posso fazê-lo pensar.; (Sócrates)
Ninguém pode fazer com que você se sinta inferior sem seu consentimento.; (Eleanor Roosevelt)
Opinião pública é o que as pessoas acreditam que as outras pessoas pensam.; (Alfred Austim)
Há quem passe pelo bosque e só veja lenha para a fogueira.; (Tolstoi)
Há duas épocas na vida, infância e velhice, em que a felicidade está numa caixa de bombons.; (Carlos Drummond)
Eu não me importo com o que os outros pensam sobre o que eu faço, mas eu me importo muito com o que eu penso sobre o que eu faço. Isso é caráter.; (Theodore Roosevelt)
É melhor calar-se e deixar que as pessoas pensem que você é um idiota do quer falar e acabar com a dúvida.; (Abraham Lincoln)
Sim e não são as mais antigas e simples palavras, mas elas requerem o maior pensar.; (Pitágoras)
Eu aprendi que para se crescer como pessoa é preciso me cercar de gente mais inteligente do que eu.; (William Shakespeare)
A melhor de todas as coisas é aprender. O dinheiro pode ser perdido ou roubado, a saúde e força podem falhar, mas o que você dedicou à sua mente é seu para sempre.; (Louis Dearborn LaMoore)
O que sabemos é uma gota; o que ignoramos é um oceano.; (Isaac Newton)
